Date,Close/Last,Volume,Open,High,Low
02/07/2023,$50.75,4854370,$50.87,$51.0928,$49.54
02/06/2023,$50.92,4996937,$50.36,$51.13,$50.17
02/03/2023,$51.12,6959180,$51.85,$52.125,$50.96
02/02/2023,$52.31,11135530,$50.47,$52.34,$50.34
02/01/2023,$50.22,7826555,$48.84,$50.26,$48.2768
01/31/2023,$48.96,5352269,$48.395,$49.24,$47.98
01/30/2023,$48.21,6112422,$48.30,$49.435,$48.09
01/27/2023,$48.73,6500141,$49.34,$49.60,$48.63
01/26/2023,$49.45,7688854,$50.40,$50.69,$48.80
01/25/2023,$50.28,8657991,$49.09,$50.86,$49.04
01/24/2023,$49.30,5412203,$49.02,$50.285,$48.87
01/23/2023,$49.28,7375128,$49.47,$49.8652,$48.80
01/20/2023,$49.46,9431792,$48.67,$49.68,$48.42
01/19/2023,$48.37,15601990,$48.29,$48.58,$46.88
01/18/2023,$48.86,31617550,$53.10,$53.26,$48.52
01/17/2023,$51.20,20025390,$51.10,$51.59,$49.94
01/13/2023,$51.65,15893620,$49.69,$51.71,$49.66
01/12/2023,$51.30,21249670,$48.61,$51.32,$48.56
01/11/2023,$47.71,16692540,$45.49,$47.775,$45.41
01/10/2023,$45.75,10584260,$43.04,$45.76,$43.04
01/09/2023,$43.35,10072190,$42.57,$44.185,$42.26
01/06/2023,$42.24,7728171,$41.41,$42.28,$41.051
01/05/2023,$41.24,8292701,$39.60,$41.27,$39.4304
01/04/2023,$39.72,8743685,$37.62,$39.845,$37.56
01/03/2023,$37.21,8149601,$38.22,$38.25,$36.815
12/30/2022,$37.70,6295835,$37.59,$38.06,$37.455
12/29/2022,$37.92,5890562,$37.38,$38.2388,$37.32
12/28/2022,$37.29,6402606,$38.34,$38.545,$37.22
12/27/2022,$38.20,6653995,$38.20,$38.99,$37.72
12/23/2022,$38.39,4262487,$38.36,$38.48,$37.765
12/22/2022,$38.28,7246362,$38.78,$38.98,$37.17
12/21/2022,$39.00,6047284,$38.59,$39.44,$38.59
12/20/2022,$38.55,5512570,$37.96,$38.62,$37.85
12/19/2022,$37.98,5432494,$38.67,$38.86,$37.89
12/16/2022,$38.43,11429880,$38.52,$39.12,$37.84
12/15/2022,$38.55,10407240,$39.65,$40.07,$38.15
12/14/2022,$40.10,13887310,$41.67,$41.99,$39.635
12/13/2022,$41.17,18385110,$45.50,$45.57,$40.92
12/12/2022,$44.24,5297134,$43.00,$44.34,$42.76
12/09/2022,$43.04,5791845,$42.30,$43.11,$42.205
12/08/2022,$42.80,8779358,$44.38,$44.88,$42.295
12/07/2022,$44.06,8126450,$45.69,$45.69,$43.9042
12/06/2022,$45.92,7601836,$45.21,$45.97,$44.92
12/05/2022,$45.03,11174120,$44.48,$45.86,$44.29
12/02/2022,$43.89,4528976,$43.30,$44.27,$43.11
12/01/2022,$43.89,3906137,$44.30,$44.6241,$43.6323
11/30/2022,$44.17,4549013,$43.66,$44.175,$43.085
11/29/2022,$43.69,4434114,$42.98,$43.8399,$42.965
11/28/2022,$43.02,6025272,$43.925,$43.96,$42.99
11/25/2022,$44.42,2398421,$43.60,$44.5908,$43.54
11/23/2022,$43.69,3380478,$43.53,$44.02,$43.16
11/22/2022,$43.43,3249723,$43.56,$43.91,$42.83
11/21/2022,$43.43,4047110,$43.865,$44.30,$43.22
11/18/2022,$43.82,4883405,$43.94,$44.81,$43.28
11/17/2022,$43.25,4288812,$42.53,$43.3499,$42.28
11/16/2022,$43.29,4851876,$43.50,$43.925,$43.07
11/15/2022,$44.04,7062923,$44.89,$45.57,$43.41
11/14/2022,$44.03,5912352,$44.15,$44.98,$44.00
11/11/2022,$44.71,8173352,$44.64,$45.41,$44.215
11/10/2022,$44.33,9378708,$43.945,$44.51,$43.0216
11/09/2022,$42.37,6343503,$41.58,$42.80,$41.42
11/08/2022,$42.18,7091871,$42.70,$43.03,$41.7225
11/07/2022,$42.78,6055616,$43.05,$43.45,$41.865
11/04/2022,$42.62,9718510,$41.88,$43.04,$41.83
11/03/2022,$40.95,7724443,$40.57,$41.81,$40.07
11/02/2022,$41.11,10269490,$42.19,$42.78,$41.07
11/01/2022,$42.66,8536057,$43.60,$43.87,$42.52
10/31/2022,$43.08,7777775,$43.65,$44.17,$43.06
10/28/2022,$43.72,9134346,$43.27,$43.77,$42.81
10/27/2022,$42.99,7599683,$42.98,$43.96,$42.93
10/26/2022,$42.45,9613671,$42.44,$43.60,$42.3499
10/25/2022,$42.60,9671080,$41.74,$42.74,$41.40
10/24/2022,$41.88,11935400,$40.585,$42.0162,$40.22
10/21/2022,$40.44,13232540,$38.95,$40.97,$38.60
10/20/2022,$39.05,13004260,$39.32,$40.19,$38.95
10/19/2022,$39.10,28314560,$39.315,$40.35,$38.41
10/18/2022,$37.25,14113140,$37.19,$37.4296,$36.37
10/17/2022,$36.10,9615773,$36.50,$36.68,$35.25
10/14/2022,$35.47,11114560,$36.51,$36.83,$35.3313
10/13/2022,$35.40,13375300,$34.16,$35.88,$33.08
10/12/2022,$34.23,8886471,$33.51,$34.50,$33.05
10/11/2022,$33.93,12083060,$35.65,$35.8662,$32.71
10/10/2022,$34.20,9607419,$34.16,$34.515,$33.65
10/07/2022,$33.86,9386374,$34.70,$34.70,$33.43
10/06/2022,$34.96,9808686,$35.20,$35.68,$34.25
10/05/2022,$35.42,8573476,$34.59,$35.62,$34.31
10/04/2022,$35.33,12024880,$33.99,$35.425,$33.95
10/03/2022,$32.81,8905153,$32.36,$33.0979,$31.58
09/30/2022,$32.53,9136388,$32.72,$33.1399,$32.32
09/29/2022,$32.91,9418227,$33.34,$33.45,$32.405
09/28/2022,$33.92,10074530,$32.60,$34.09,$32.17
09/27/2022,$32.83,12247300,$32.655,$33.245,$31.91
09/26/2022,$31.90,10792020,$32.73,$33.205,$31.80
09/23/2022,$33.07,13273150,$33.67,$33.92,$32.2701
09/22/2022,$34.45,12080950,$36.20,$36.30,$34.01
09/21/2022,$36.12,14719690,$37.48,$37.74,$36.085
09/20/2022,$38.17,9607834,$38.60,$39.385,$37.625
09/19/2022,$38.70,7951085,$37.19,$39.02,$37.18
09/16/2022,$37.48,10788130,$37.93,$37.99,$37.005
09/15/2022,$38.90,8410980,$38.20,$39.67,$38.15
09/14/2022,$38.43,7989980,$37.56,$38.47,$36.71
09/13/2022,$37.79,7532753,$37.742,$38.52,$37.62
09/12/2022,$39.22,7832921,$39.60,$40.26,$39.11
09/09/2022,$39.26,7413417,$39.36,$39.61,$39.0394
09/08/2022,$38.88,10187970,$38.10,$39.538,$37.93
09/07/2022,$38.60,11802610,$36.85,$38.72,$36.75
09/06/2022,$36.58,10468420,$35.82,$36.73,$35.28
09/02/2022,$35.31,9496400,$35.68,$36.14,$34.96
09/01/2022,$35.18,9399712,$34.67,$35.22,$33.74
08/31/2022,$35.01,8595594,$36.26,$36.3233,$34.97
08/30/2022,$35.94,6660159,$36.49,$36.71,$35.56
08/29/2022,$36.02,6334467,$36.01,$36.59,$35.85
08/26/2022,$36.57,6130177,$38.26,$38.62,$36.56
08/25/2022,$38.27,6296579,$37.63,$38.515,$37.5159
08/24/2022,$37.39,5387622,$36.95,$37.695,$36.61
08/23/2022,$36.91,6774998,$36.57,$37.115,$36.40
08/22/2022,$36.36,8481887,$36.50,$36.53,$35.63
08/19/2022,$37.50,8142960,$38.24,$38.60,$37.22
08/18/2022,$39.06,6725427,$38.96,$39.15,$38.38
08/17/2022,$38.96,8557779,$39.56,$39.69,$38.4297
08/16/2022,$40.29,6924675,$39.79,$40.77,$39.44
08/15/2022,$39.86,7341027,$39.42,$40.315,$39.40
08/12/2022,$39.34,6796958,$39.10,$39.49,$38.675
08/11/2022,$38.67,8370967,$39.46,$39.86,$38.49
08/10/2022,$38.69,8655362,$38.84,$39.55,$38.61
08/09/2022,$37.80,7627185,$38.21,$38.35,$37.245
08/08/2022,$38.65,7359947,$38.01,$39.405,$38.01
08/05/2022,$37.82,6889271,$38.01,$38.79,$37.76
08/04/2022,$38.63,8985795,$38.62,$39.059,$37.85
08/03/2022,$38.63,10166160,$37.67,$38.72,$37.5001
08/02/2022,$37.23,8624860,$37.22,$38.115,$36.76
08/01/2022,$37.69,9471773,$36.69,$37.945,$36.36
07/29/2022,$36.75,7801508,$36.49,$37.115,$36.24
07/28/2022,$36.74,10248710,$35.86,$36.845,$35.40
07/27/2022,$36.42,10580650,$36.18,$36.735,$35.29
07/26/2022,$35.34,8151666,$35.76,$36.135,$35.275
07/25/2022,$36.34,10186920,$36.03,$36.41,$35.19
07/22/2022,$36.33,14579730,$37.798,$38.25,$36.02
07/21/2022,$37.44,29856050,$38.82,$38.97,$37.235
07/20/2022,$41.68,12822060,$41.50,$41.97,$40.8501
07/19/2022,$41.47,10518090,$40.22,$41.565,$40.20
07/18/2022,$39.34,11729810,$39.79,$40.56,$39.16
07/15/2022,$38.78,7702497,$38.38,$38.83,$37.44
07/14/2022,$37.85,9181813,$37.33,$39.02,$37.04
07/13/2022,$37.91,11847670,$36.892,$38.17,$36.45
07/12/2022,$38.23,14459250,$35.53,$38.65,$35.53
07/11/2022,$35.37,7570608,$36.21,$36.49,$35.1818
07/08/2022,$36.47,9955718,$36.72,$37.60,$36.33
07/07/2022,$36.69,11752060,$36.60,$37.10,$35.89
07/06/2022,$36.66,9664637,$36.56,$37.175,$35.88
07/05/2022,$36.97,15456970,$35.15,$37.14,$34.44
07/01/2022,$36.44,10923090,$35.51,$36.50,$34.86
06/30/2022,$35.42,12620390,$34.46,$35.64,$33.73
06/29/2022,$35.68,10245130,$36.25,$36.34,$35.19
06/28/2022,$36.97,12433880,$38.14,$39.88,$36.87
06/27/2022,$37.20,9770053,$38.815,$38.815,$37.12
06/24/2022,$38.51,13245280,$35.53,$38.63,$35.53
06/23/2022,$35.81,11778660,$36.50,$36.70,$34.77
06/22/2022,$36.72,9037089,$35.85,$37.31,$35.70
06/21/2022,$36.50,10584230,$37.35,$37.45,$35.78
06/17/2022,$36.28,19451840,$34.87,$36.56,$33.86
06/16/2022,$34.78,15128020,$36.43,$36.59,$34.355
06/15/2022,$37.89,16355300,$37.53,$38.82,$37.10
06/14/2022,$36.99,12608780,$37.48,$37.76,$36.05
06/13/2022,$37.02,17493550,$39.84,$39.90,$36.77
06/10/2022,$41.16,16492150,$41.68,$43.32,$40.77
06/09/2022,$42.70,10364590,$44.31,$44.56,$42.67
06/08/2022,$44.60,8219338,$45.42,$46.30,$44.50
06/07/2022,$46.45,10441720,$44.50,$46.58,$44.1686
06/06/2022,$44.76,7860189,$45.02,$45.38,$44.1333
06/03/2022,$44.43,10413090,$44.84,$44.905,$43.415
06/02/2022,$45.77,8383486,$45.44,$46.0939,$44.00
06/01/2022,$45.49,12460220,$48.23,$48.31,$44.58
05/31/2022,$47.63,16931820,$46.79,$48.50,$46.31
05/27/2022,$48.41,10995200,$46.42,$48.63,$46.40
05/26/2022,$46.07,13895970,$43.733,$46.64,$43.64
05/25/2022,$43.08,11007490,$41.41,$43.235,$41.225
05/24/2022,$41.57,13328460,$43.65,$43.99,$41.00
05/23/2022,$44.76,10144060,$44.14,$45.11,$43.36
05/20/2022,$43.55,12924350,$45.00,$45.27,$42.26
05/19/2022,$44.21,10157810,$43.94,$45.355,$43.87
05/18/2022,$44.63,12138070,$46.21,$47.155,$44.27
05/17/2022,$46.97,13756400,$45.42,$47.10,$45.3999
05/16/2022,$43.54,9832062,$43.17,$44.60,$42.98
05/13/2022,$43.27,13874690,$42.345,$43.6408,$42.19
05/12/2022,$41.50,19112440,$42.252,$42.82,$40.11
05/11/2022,$43.18,15388030,$43.905,$45.98,$42.935
05/10/2022,$44.12,14104720,$44.20,$44.85,$43.075
05/09/2022,$43.31,16391930,$46.56,$46.8766,$42.92
05/06/2022,$47.52,13824520,$48.81,$48.95,$46.50
05/05/2022,$48.90,15536290,$50.975,$51.73,$48.47
05/04/2022,$51.90,12953220,$51.01,$52.13,$50.07
05/03/2022,$51.38,12214870,$50.39,$51.80,$49.65
05/02/2022,$50.19,13391950,$50.49,$50.83,$48.70
04/29/2022,$50.50,10699200,$51.385,$52.48,$50.31
04/28/2022,$51.82,12786700,$50.70,$51.955,$49.93
04/27/2022,$50.28,13381890,$48.75,$50.51,$48.18
04/26/2022,$48.86,16046060,$50.74,$51.057,$48.61
04/25/2022,$51.30,16254040,$51.01,$51.68,$49.734
04/22/2022,$51.46,23701360,$52.01,$53.115,$51.12
04/21/2022,$50.85,42225040,$50.44,$52.455,$50.23
04/20/2022,$46.52,19528660,$46.365,$46.94,$45.75
04/19/2022,$45.95,13667410,$44.52,$46.14,$44.48
04/18/2022,$43.97,12677430,$44.18,$44.96,$43.46
04/14/2022,$45.13,12314940,$45.49,$46.51,$45.035
04/13/2022,$45.14,16966570,$44.709,$45.38,$44.01
04/12/2022,$42.73,9933290,$42.57,$43.32,$41.79
04/11/2022,$42.42,10624310,$41.22,$43.46,$41.21
04/08/2022,$41.96,9124070,$42.27,$42.7709,$41.60
04/07/2022,$42.40,11385900,$42.83,$42.86,$41.08
04/06/2022,$43.07,15403050,$43.255,$43.70,$41.46
04/05/2022,$44.71,12020440,$45.69,$46.0394,$44.08
04/04/2022,$45.53,8878189,$45.43,$46.005,$44.33
04/01/2022,$45.78,9768895,$46.51,$46.80,$45.57
03/31/2022,$46.36,11832060,$46.13,$46.86,$45.62
03/30/2022,$45.86,9884309,$45.185,$46.12,$44.94
03/29/2022,$45.67,15886550,$45.37,$46.28,$44.84
03/28/2022,$43.86,12507850,$43.65,$43.91,$42.585
03/25/2022,$43.18,12835080,$42.68,$43.95,$42.62
03/24/2022,$42.78,11308450,$41.76,$42.86,$41.03
03/23/2022,$41.53,9409864,$41.76,$42.11,$41.34
03/22/2022,$42.20,13179160,$41.25,$42.72,$41.17
03/21/2022,$40.85,14758150,$41.615,$41.71,$40.46
03/18/2022,$42.35,15842630,$40.97,$42.39,$40.601
03/17/2022,$41.42,17002050,$39.87,$41.42,$39.45
03/16/2022,$41.19,22511180,$39.07,$41.23,$38.97
03/15/2022,$38.24,23183170,$37.26,$38.78,$37.00
03/14/2022,$35.02,16023160,$34.87,$36.43,$34.25
03/11/2022,$34.87,15575920,$35.94,$36.14,$34.67
03/10/2022,$35.20,18456400,$33.695,$35.76,$33.05
03/09/2022,$34.90,34309040,$34.435,$36.46,$34.28
03/08/2022,$32.235,34172810,$31.80,$34.24,$30.54
03/07/2022,$31.20,45172420,$36.14,$36.50,$30.865
03/04/2022,$36.71,36684000,$39.26,$39.48,$36.16
03/03/2022,$40.37,15663880,$42.92,$43.29,$40.105
03/02/2022,$42.42,12915780,$42.65,$43.35,$42.33
03/01/2022,$41.85,18149040,$43.638,$43.88,$41.01
02/28/2022,$44.40,14839860,$44.11,$44.795,$43.24
02/25/2022,$45.85,15838160,$45.01,$46.49,$44.57
02/24/2022,$44.06,19073470,$40.75,$44.2211,$40.43
02/23/2022,$43.85,12835910,$46.845,$47.0459,$43.78
02/22/2022,$46.32,11015100,$46.60,$47.54,$45.94
02/18/2022,$47.43,10238300,$48.215,$48.91,$47.23
02/17/2022,$48.36,9932345,$49.28,$49.7232,$47.94
02/16/2022,$50.21,10118920,$50.07,$50.935,$49.62
02/15/2022,$50.48,17789060,$48.60,$50.51,$48.47
02/14/2022,$46.93,10641740,$47.48,$48.73,$46.60
02/11/2022,$46.97,15711570,$49.298,$50.25,$46.59
02/10/2022,$49.24,16295800,$48.23,$50.16,$47.98
02/09/2022,$48.93,15867940,$47.27,$49.29,$47.195
02/08/2022,$46.83,12211670,$44.99,$46.91,$44.57
02/07/2022,$44.44,10462880,$43.37,$44.99,$43.21
02/04/2022,$42.82,8956941,$42.74,$43.1278,$41.98
02/03/2022,$43.08,8016485,$43.586,$44.48,$43.04
02/02/2022,$44.12,12135270,$43.95,$45.35,$43.20
02/01/2022,$43.96,9614301,$43.01,$44.225,$42.72
01/31/2022,$42.88,11871000,$40.52,$42.91,$40.20
01/28/2022,$40.91,14042660,$40.65,$40.93,$38.79
01/27/2022,$40.93,12936440,$41.85,$42.78,$40.71
01/26/2022,$41.43,13585750,$42.461,$43.06,$41.02
01/25/2022,$41.78,11304640,$40.80,$42.11,$40.56
01/24/2022,$41.39,20968680,$40.15,$41.49,$38.84
01/21/2022,$41.65,16065160,$42.67,$43.02,$41.27
01/20/2022,$42.88,15589620,$44.345,$44.84,$42.805
01/19/2022,$44.40,10365280,$45.52,$45.695,$44.345
01/18/2022,$45.61,11128110,$45.915,$46.9799,$45.4473
01/14/2022,$46.74,11204770,$47.24,$47.54,$46.09
01/13/2022,$48.17,14671230,$47.21,$49.265,$46.78
01/12/2022,$46.54,8995734,$46.95,$47.51,$46.275
01/11/2022,$46.90,8589861,$46.41,$47.55,$46.15
